c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11
6.615142337276602724e-01,9.011064916630038280e-01,4.905563434911795473e-01,5.985104505806472242e-01,7.139273554639141706e-01,1.807776796593798529e-01,3.507287249720953959e-01,7.822751145169730691e-01,7.533132005191106595e-01,9.781516675982003806e-01,1
7.221907090149002340e-01,7.323034661419538516e-01,4.565353903928859869e-01,5.178619619082743819e-01,7.106631061488914991e-01,2.674955355290259407e-01,3.005843181305103418e-01,7.678134783107277705e-01,7.607947989505585706e-01,7.517917829923957962e-01,1
7.818235830879453063e-01,7.988580347207535626e-01,4.994287084551646827e-01,4.732379817473030270e-01,7.547237671080531118e-01,2.915110658332684679e-01,2.845835791080200683e-01,7.805274333012035548e-01,7.246469444461116627e-01,6.812132487660257363e-01,1
7.588265338096181756e-01,7.380278230285091112e-01,5.053932788304914547e-01,5.020403005999058976e-01,7.601400857178242099e-01,2.683885391145809374e-01,2.602967788570033081e-01,7.582623572908678833e-01,7.403250774594323236e-01,7.233336132768264370e-01,1
8.814128044309930132e-01,3.190284812428464956e-01,4.685854441626233213e-01,5.795173119762341285e-01,4.942477199978446145e-01,5.979273376261678985e-01,5.796297604272455661e-01,2.902137047597540542e-01,4.609643048030931944e-01,5.763987310757284765e-01,0
7.603262459346329383e-01,7.662306457878144128e-01,4.496490738894634021e-01,4.675955703575999101e-01,7.998618285183400900e-01,2.596101304163448975e-01,2.690341155660149752e-01,7.443622692844003019e-01,7.679067516574010765e-01,7.451094818193653158e-01,1
1.140321853157693299e+00,4.911981903257120474e-01,4.633741875199819948e-01,5.308557886763194400e-01,8.473007271908143956e-01,1.066330125052677991e-01,3.086229346359902759e-01,8.967694264631255185e-01,8.175442020073220295e-01,8.170365864815010148e-01,1
7.652239110722341975e-01,3.166807083758103047e-01,4.326993548333684103e-01,4.827122406340016991e-01,5.350433407428085708e-01,5.043112744458468910e-01,5.168896006158241185e-01,1.456913771679307912e-01,3.415017093028491768e-01,7.463876004622597149e-01,0
7.406362106514966515e-01,2.785391187802906954e-01,4.868359016166301512e-01,4.566295896502636786e-01,5.068842561844745243e-01,4.842590647069402454e-01,5.001357718989778434e-01,2.414001321958425816e-01,5.407421380049315385e-01,7.209027700915148218e-01,0
7.845772637927640458e-01,6.646943802555715930e-01,4.430090151470967297e-01,5.060164571830454427e-01,9.602337648381730206e-01,3.127939245398859702e-01,2.199165903908061603e-01,6.399227470164873255e-01,8.159806311412010071e-01,7.773711722895866316e-01,1
8.643507225475312028e-01,6.709111935739464627e-01,3.649941157679228443e-01,4.619040942482457446e-01,9.180026823365721178e-01,2.149734294444235472e-01,2.959365976328498515e-01,6.703920262897646865e-01,8.047084148176785190e-01,8.017754382310351424e-01,1
7.743631367329955051e-01,7.284445378711619234e-01,5.132009703003742596e-01,4.574036945604627036e-01,7.575790235052476396e-01,2.991326033499620562e-01,2.913123535951988030e-01,6.928724789716118604e-01,6.836636794119115290e-01,7.218223619200416774e-01,1
6.949303230510640583e-01,2.499777332474258928e-01,6.138850775779182145e-01,5.648649387128130694e-01,4.796838736355363841e-01,5.645612765118483978e-01,3.412141558616103021e-01,2.220599631194503376e-01,5.053348849040283364e-01,6.701779863198448206e-01,0
7.701446992643445899e-01,3.881778173011325994e-01,5.350333885828911784e-01,4.241779597874872354e-01,4.419520272195904820e-01,5.316583160664782870e-01,6.052265097514831771e-01,1.979941701131950060e-01,4.717008087849415277e-01,7.322441392000296201e-01,0
7.559445905879317307e-01,7.452407940505887396e-01,4.881150578999638445e-01,4.881344273789869348e-01,7.572547259942795650e-01,2.694133599336969720e-01,2.501388110209859517e-01,7.510731250227520306e-01,7.463085627259944399e-01,7.379362683009742518e-01,1
6.654310630522205505e-01,8.252278559065425734e-01,4.893700725891105829e-01,3.827473213325193746e-01,7.166363068434251637e-01,3.568288176789856103e-01,2.444880086162092570e-01,8.564199660343878584e-01,5.356814723033099801e-01,6.744912910521305704e-01,1
7.111566759079420708e-01,2.374704068616375063e-01,4.638653395376585165e-01,4.990044683407687809e-01,4.988432024236453821e-01,4.470455482974439732e-01,4.855468545611908993e-01,2.729784373403174591e-01,4.618252240572682243e-01,7.666206849843906213e-01,0
2.339786714516489119e-01,2.374947698216890446e-01,2.789690000164898320e-01,5.349982549606252524e-01,7.301689262428715521e-01,7.641239414366917115e-01,7.219387436398642111e-01,4.714837283307848903e-01,5.028472195846801496e-01,7.959796491106506666e-01,2
7.330854796372274773e-01,2.211886719949719970e-01,4.675326743862195378e-01,4.929162078816994863e-01,5.040185607567554404e-01,5.161513254108978099e-01,5.020143346845545862e-01,2.036969799952207116e-01,4.354125598947526377e-01,7.674004377684644496e-01,0
6.636449091899623287e-01,8.497677813145122494e-01,5.054350951423622895e-01,3.171073809619939787e-01,7.134027714628878858e-01,2.239604123066045727e-01,2.862228920052337089e-01,6.017002735148155868e-01,7.871574736732670496e-01,8.134198535911120187e-01,1
8.322090082295698910e-01,7.274822645714229541e-01,3.238846905310711066e-01,3.043868576021020456e-01,7.183948340585162295e-01,3.930792969064333398e-01,2.633187037017721832e-01,9.293822469488004501e-01,6.703582918072512609e-01,6.583377108233137154e-01,1
5.950121832332211369e-01,7.234353056324810405e-01,6.535447946159811394e-01,5.529381810049101009e-01,7.628246468874854136e-01,3.192868754827253297e-01,9.323290346939033801e-02,7.343808343792216364e-01,8.863549519207856164e-01,7.278159883518224849e-01,1
7.678334982727745839e-01,7.442671290373426007e-01,4.824511934702756522e-01,4.853643435369489056e-01,7.491539687298595096e-01,2.617731446330832656e-01,2.575898051657259935e-01,7.497257243959132289e-01,7.527040812982032092e-01,7.527880989835219472e-01,1
5.072573086123579600e-01,1.186049152281349439e+00,2.748895605776157658e-01,7.022103406470854292e-01,6.781251620848844919e-01,2.489199969028009218e-01,3.818543719785172375e-01,7.619923981433247562e-01,1.047894163375797216e+00,6.816215443387181327e-01,1
1.000721372357940675e+00,8.093995359022675418e-01,3.542508358248112055e-01,5.210892751001482415e-01,9.483463137425743872e-01,3.378079013503551553e-01,-6.636277518985711499e-02,8.022871847620907104e-01,9.481516451125002742e-01,4.779324860011780474e-01,1
6.954739056121128637e-01,6.220024451807224519e-01,5.144892926555273416e-01,4.703909782822700003e-01,6.540163167498599384e-01,1.968495708753057460e-01,3.463490202198300505e-01,6.512203626510583154e-01,8.386429675873469103e-01,6.900987326787337839e-01,1
7.163342260783638338e-01,4.052758529506025886e-01,3.783567174398286825e-01,5.734881955273350984e-01,6.584472149737985447e-01,5.316568339074955185e-01,5.207540966528395598e-01,2.427539340061635742e-01,6.520275984368792965e-01,7.740571793114697785e-01,0
7.785567913903468362e-01,7.299173477449465430e-01,4.690293010181136868e-01,5.543628533824034310e-01,7.376605835999505700e-01,2.440185564402700125e-01,2.745169720487996012e-01,7.474843377320575799e-01,8.385586592598385236e-01,7.051076364045483214e-01,1
9.799203574630200864e-01,8.315683011872603281e-01,4.604709686194627394e-01,6.575669228684100087e-01,1.024360035666196378e+00,6.247150167589249348e-02,2.716487971446708838e-01,6.470485635792266876e-01,8.373736690574211661e-01,6.121698490895006728e-01,1
7.506105512363908661e-01,2.553342068823264421e-01,4.719111148261395106e-01,5.108450649591150805e-01,4.977533635595161599e-01,4.775536056240688998e-01,5.021687405160983886e-01,2.051258325510402214e-01,5.228392387549507525e-01,7.415919613420736134e-01,0
7.680270298713124388e-01,2.936176369437393796e-01,4.916644583448721018e-01,4.865646709569719786e-01,5.220741058879491137e-01,4.945317032362702148e-01,5.026144706936074291e-01,2.452556848002027112e-01,5.148892667405114976e-01,7.391145968415510081e-01,0
8.029510520007290264e-01,6.666249678129118061e-01,5.662931771277792681e-01,5.003034748210977156e-01,6.403111810382748903e-01,3.100445323868604719e-01,2.116694220534293958e-01,6.496476421194543605e-01,6.779858126019593367e-01,8.064523968090430150e-01,1
7.751856638621195117e-01,2.072299725177798591e-01,4.522271348392964407e-01,4.813225411099728568e-01,5.220577164320016061e-01,4.442340243072957495e-01,4.569296754736885680e-01,2.321224376368581643e-01,5.349483631801171812e-01,7.327379766060198030e-01,0
6.967677032958468075e-01,2.928982899828957986e-01,5.488116391220619894e-01,5.032778438063817417e-01,5.115121431879965375e-01,4.988856483691296861e-01,4.628984012661716552e-01,2.687276672414277146e-01,4.451299874563760528e-01,7.955867933191161923e-01,0
7.310064867883776518e-01,2.257380000813141163e-01,4.607567005242978464e-01,5.153583430633361662e-01,4.951343374153308607e-01,5.005328395785437756e-01,4.939260168092142189e-01,2.689876774961971750e-01,5.314349084570945125e-01,7.178598089193868326e-01,0
8.357968707446217227e-01,6.575013149421446990e-01,4.376111832287620795e-01,5.450919686452720958e-01,6.640564178926464667e-01,3.626840837293667796e-01,3.667007354399337560e-01,8.295086307861943009e-01,7.715498375535961850e-01,7.586878098836744577e-01,1
8.480500794591344649e-01,7.172305905969437179e-01,5.543000285636849878e-01,5.613146433490442400e-01,7.100252587534749971e-01,3.561026517889346321e-01,1.398475916454709478e-01,6.922219249655897633e-01,7.850802361440678556e-01,8.006170886040185897e-01,1
2.793648564907824650e-01,2.791944371179890250e-01,2.921212586116869181e-01,4.973239816254330092e-01,7.396641044191091252e-01,7.829309025042890946e-01,7.502369714203575013e-01,4.713247872507476677e-01,4.644589322463034131e-01,7.555787958578065178e-01,2
6.713192182621282589e-01,2.889616209621124754e-01,4.123045461972902892e-01,4.568781802211149268e-01,6.573353410849906986e-01,3.538377017951487291e-01,3.105260832552131367e-01,2.626719847719269363e-01,6.810674160238527897e-01,7.532995802566394561e-01,0
8.750050074811800416e-01,6.041945935587819116e-01,4.613569420852062786e-01,5.446945515554459938e-01,6.652022083807542785e-01,3.314406402352226277e-01,4.116207495565559205e-01,1.140532119341630457e+00,1.071073428845367381e+00,8.456353462857147951e-01,1
8.762320614989442813e-01,3.171460004419425216e-01,4.894523730264847550e-01,6.884209402466194838e-01,7.023636134405349951e-01,3.153558060469479618e-01,4.240842881822733945e-01,9.014178795034886171e-01,1.015131438935042318e+00,8.719104249824760622e-01,1
6.933045861956231848e-01,6.947828212709395990e-01,5.596570779087999270e-01,5.726337344812428842e-01,6.876138769961084307e-01,2.744128035438557767e-01,2.398078549988899855e-01,7.080426659138157053e-01,7.362795024489025009e-01,7.146026039539388197e-01,1
6.654126320884999890e-01,3.303135540601637166e-01,4.735129974114592466e-01,3.295559874340292517e-01,4.289279227279612083e-01,3.484882491261802606e-01,3.576869890102094551e-01,3.045762479113625076e-01,6.380712238054385699e-01,7.386762955399831521e-01,0
9.415555104434982781e-01,7.742609535464446413e-01,4.377849115605307317e-01,4.732095881169894325e-01,8.138926329355058442e-01,2.117215030913775498e-01,4.497834166943094902e-01,8.701767114527491076e-01,7.203060819469166987e-01,6.755347199337632391e-01,1
2.499041018329195007e-01,2.577513637549367909e-01,2.381747864609191634e-01,5.372869043681319789e-01,7.842689763339693032e-01,7.270759496450300841e-01,7.395670573564182559e-01,4.807398244981697655e-01,4.598255213325853630e-01,7.409566239232177054e-01,2
7.715466893928166758e-01,8.354415805465177369e-01,3.494978794896202445e-01,5.665900771666834146e-01,7.587025134852831698e-01,5.017542066178667381e-01,2.808119849035290994e-01,6.738495665739190343e-01,7.948764704279422944e-01,7.640160707657482897e-01,1
6.557890249017184203e-01,2.422423104306021258e-01,6.014592475649711556e-01,5.151162246768133945e-01,4.001799199676085439e-01,3.591901931239053769e-01,4.190126841773034183e-01,2.379726405567615388e-01,4.971208002089009814e-01,8.098336919384817589e-01,0
7.598548527781632256e-01,8.080184422128995347e-01,5.065306204494471887e-01,4.960435524577275768e-01,7.352225211361759216e-01,2.999304943675976109e-01,2.902036904731011835e-01,7.461725521320099475e-01,7.464661771452869576e-01,7.513567091162443035e-01,1
5.957079972032399695e-01,5.201526234473330401e-01,2.170285896774150347e-01,7.211919250735259190e-01,1.123504887157908527e+00,9.922970955854157893e-01,6.854643323718696557e-01,1.344570838652755285e+00,1.045508573129539931e+00,7.420926855163816338e-01,-1
7.304039459250476485e-01,1.560003787523281116e-01,4.573708188735037816e-01,4.916357351629362382e-01,4.850289735181961270e-01,3.949550519031488904e-01,4.473617672498957365e-01,2.478847660502545847e-01,5.748562486640989011e-01,7.278554325073882669e-01,0
2.706834318431987074e-01,2.458680698242509122e-01,2.627934596763531472e-01,5.225062873856598511e-01,7.751164864348163430e-01,7.231639043063037287e-01,7.517924270413200993e-01,5.219131607816107632e-01,4.597047794007190213e-01,7.599302744093708872e-01,2
7.377182987811385928e-01,6.356910339005827915e-01,5.138197609172029390e-01,5.566671017215880646e-01,8.806848345570106318e-01,2.917632884061380771e-01,3.394041998008967553e-01,7.917699627835805831e-01,7.707379278634355346e-01,6.835206063442438307e-01,1
7.289651007804082150e-01,7.085234460624462161e-01,5.236620735750773248e-01,4.712577871712984590e-01,7.828194997695554491e-01,2.722976186429731937e-01,2.343877414086630584e-01,7.314793932673036014e-01,7.910358627535443166e-01,7.821476725301580446e-01,1
7.512073509478413014e-01,6.430135298125857490e-01,5.426544456630221225e-01,3.083352417424810032e-01,8.359145961191797314e-01,1.586709874295812450e-01,2.857910101319480756e-01,8.669336205137100348e-01,7.739608634850163593e-01,6.817191050705172506e-01,1
7.706764020039945651e-01,6.589211611542782343e-01,4.974590664309698207e-01,4.806905595727529734e-01,7.519577623242121867e-01,5.807760739562395358e-01,9.696598668158823431e-02,6.881028762882513972e-01,7.747917368252699166e-01,8.369690076128526446e-01,1
7.222692391852275628e-01,7.714012809055109665e-01,5.160692569737133084e-01,5.063494490118738423e-01,6.732264110480115082e-01,3.021730677738246884e-01,2.400689710894875206e-01,7.521044449521026021e-01,7.460096703639144122e-01,7.444656861389674640e-01,1
7.794337244423154010e-01,1.301329098087869451e-01,5.754441916589649875e-01,4.072647216341708232e-01,5.076089507178134230e-01,6.556769747051161001e-01,4.580961377928925993e-01,2.085692935413988591e-01,2.862618393905801417e-01,6.993420818567026576e-01,0
7.293310547844692460e-01,2.377226666049891690e-01,4.918821882509348820e-01,4.913405668228770784e-01,5.361392032377902961e-01,5.235881571875918850e-01,5.174151656649573772e-01,2.341760385436506831e-01,4.898110472219101563e-01,7.457251696455916568e-01,0
7.308391746086032592e-01,9.125708292115730647e-01,4.679680710421998957e-01,4.200277792648421382e-01,8.207691365870842803e-01,2.188077122408049191e-01,2.063232560232839408e-01,8.248994280630206344e-01,7.086258129017294349e-01,7.109258076515586611e-01,1
9.036230809055079138e-01,6.617652371979966253e-01,4.307046342803962369e-01,4.160996370220705343e-01,7.329984328438198249e-01,6.202285115507535918e-02,2.340306124918129504e-01,8.345394107848482790e-01,8.136447113494442718e-01,8.006463367129249553e-01,1
7.612836639272401174e-01,2.900964472536693428e-01,5.078663718000426819e-01,4.713217262039532396e-01,4.875844056268024973e-01,4.992514540355428854e-01,4.865108757215141910e-01,2.040457070874374668e-01,5.167403506442583838e-01,7.533148845320136733e-01,0
6.955766093039943421e-01,7.710647906106868898e-01,5.762391633881784880e-01,2.636520472381115865e-01,2.829126081416036276e-01,5.772717063631724876e-01,4.727746396853901856e-02,9.032449993101139274e-01,9.626037422171767055e-01,1.101737537028954605e+00,1
8.484104435046778692e-01,3.428303901208674676e-01,4.502527524018907212e-01,3.731738586455715101e-01,6.150665987822545588e-01,6.753839101029136538e-01,6.439446977353139312e-01,1.144916311835325051e-01,3.692479983855827541e-01,8.257146945097650903e-01,0
7.016057654700246227e-01,1.639723329004073582e-01,5.482002834407175840e-01,6.413655242636814302e-01,4.914561558621987070e-01,5.085546993709859631e-01,5.048102251024141340e-01,1.939678067210324486e-01,5.905800527307607517e-01,7.124410510671747021e-01,0
8.762029685738704776e-01,7.355292370443236027e-01,5.253589172521315742e-01,5.051796600137127280e-01,7.354745096555780348e-01,3.260542871045023494e-01,2.351216153704615563e-01,7.381853543625190861e-01,7.872067058538124718e-01,7.728122300487021423e-01,1
